,action,step,s_X0,s_X1,s_X2,s_X3,s_X4,s_X5,s_X6,s_X7,s_X8,s_X9,s_X10,s_X11,s_X12,s_X13,s_X14,s_X15,s_X16,s_X17,s_X18,s_X19
0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,REST_X0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,[X0_X4_GET_req],2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,REST_X4,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,REST_X4,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,[X4_X14_GET_req],5,3,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,REST_X14,6,3,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
7,REST_X14,7,3,0,0,0,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
8,[X14_X8_GET_req],8,3,0,0,0,6,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0
9,REST_X8,9,3,0,0,0,6,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0
10,REST_X8,10,3,0,0,0,6,0,0,0,5,0,0,0,0,0,14,0,0,0,0,0
11,[X8_X1_GET_req],11,3,1,0,0,6,0,0,0,6,0,0,0,0,0,14,0,0,0,0,0
12,REST_X1,12,3,2,0,0,6,0,0,0,6,0,0,0,0,0,14,0,0,0,0,0
13,REST_X1,13,3,5,0,0,6,0,0,0,6,0,0,0,0,0,14,0,0,0,0,0
14,[X1_X6_GET_req],14,3,6,0,0,6,0,1,0,6,0,0,0,0,0,14,0,0,0,0,0
15,REST_X6,15,3,6,0,0,6,0,2,0,6,0,0,0,0,0,14,0,0,0,0,0
16,REST_X6,16,3,6,0,0,6,0,5,0,6,0,0,0,0,0,14,0,0,0,0,0
17,[X6_X10_GET_req],17,3,6,0,0,6,0,6,0,6,0,1,0,0,0,14,0,0,0,0,0
18,REST_X10,18,3,6,0,0,6,0,6,0,6,0,2,0,0,0,14,0,0,0,0,0
19,REST_X10,19,3,6,0,0,6,0,6,0,6,0,5,0,0,0,14,0,0,0,0,0
20,[X10_X7_GET_req],20,3,6,0,0,6,0,6,1,6,0,6,0,0,0,14,0,0,0,0,0
21,REST_X7,21,3,6,0,0,6,0,6,2,6,0,6,0,0,0,14,0,0,0,0,0
22,REST_X7,22,3,6,0,0,6,0,6,5,6,0,6,0,0,0,14,0,0,0,0,0
23,[X7_X19_GET_req],23,3,6,0,0,6,0,6,6,6,0,6,0,0,0,14,0,0,0,0,1
24,REST_X19,24,3,6,0,0,6,0,6,6,6,0,6,0,0,0,14,0,0,0,0,2
25,REST_X19,25,3,6,0,0,6,0,6,6,6,0,6,0,0,0,14,0,0,0,0,3
26,[X7_X19_GET_resp_2xx],26,3,6,0,0,6,0,6,3,6,0,6,0,0,0,14,0,0,0,0,0
27,[X10_X7_GET_resp_2xx],27,3,6,0,0,6,0,6,0,6,0,3,0,0,0,14,0,0,0,0,0
28,[X6_X10_GET_resp_2xx],28,3,6,0,0,6,0,3,0,6,0,0,0,0,0,14,0,0,0,0,0
29,[X1_X6_GET_resp_2xx],29,3,3,0,0,6,0,0,0,6,0,0,0,0,0,14,0,0,0,0,0
30,[X8_X1_GET_resp_2xx],30,3,0,0,0,6,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0
31,[X14_X8_GET_resp_2xx],31,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
32,[X4_X14_GET_resp_2xx],32,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
